1	23	CM	1784	14	1852	53	1585	81	1453	−9	−58	+7	+26	+1	−13	+18	+72	+38	+220	+25	+158	404	112	161	131	176	108	120	608	462
2	28	SN	1760	21	1812	60	1561	105	1393	+2	+14	+5	+10	−2	−25	+31	+170	+65	+315	+61	+288	422	149	161	112	171	136	115	528	427
3	31	NG	1738	17	1822	40	1655	71	1500	+2	−5	+1	−13	+2	−7	+6	+17	+6	+40	0	+33	439	167	184	88	195	119	125	658	484
4	47	ZA	1653	8	1817	20	1759	59	1576	−7	−30	−3	−17	−7	−28	+5	+32	+2	−8	0	+26	192	87	74	31	88	59	45	287	239
5	52	TN	1641	24	1749	51	1600	83	1437	−3	−9	−2	+1	+2	+26	−7	−37	0	+8	+4	+43	470	214	165	91	185	154	131	650	545
6	54	EG	1633	10	1891	33	1665	68	1525	−2	0	−1	+14	+3	+37	−4	−23	−15	−62	−19	−37	556	216	194	146	263	150	143	971	634
7	56	CI	1598	20	1773	47	1621	75	1494	+2	−6	+1	0	+9	+38	−3	−14	−1	−20	−6	−25	380	152	138	90	183	100	97	591	399
8	63	MA	1581	18	1823	39	1667	66	1532	−1	+5	0	+12	−14	−62	−16	−89	−42	−218	−23	−74	450	185	157	108	207	111	132	638	420
9	71	ZW	1533	47	1574	71	1484	100	1408	+14	+65	+15	+60	+14	+65	+14	+52	+19	+79	−8	−41	292	121	123	48	128	91	73	427	337
10	72	ML	1532	39	1652	70	1514	127	1306	−1	0	0	+8	+11	+53	+24	+84	+20	+85	+14	+53	371	136	150	85	147	130	94	478	459
11	75	CD	1509	20	1789	51	1588	101	1416	+4	+20	+7	+24	+11	+48	+17	+55	0	−4	+4	+8	308	102	135	71	136	96	76	517	379
12	77	GN	1498	21	1799	66	1533	129	1306	+1	+6	+6	+15	−4	−6	+5	+5	+12	+43	+17	+44	363	110	156	97	137	117	109	516	430
13	78	KE	1497	53	1542	82	1373	127	1235	+2	+9	−3	−9	+20	+65	+32	+110	+6	+25	+14	+32	470	181	169	120	182	177	111	713	701
14	79	DZ	1496	10	1875	42	1660	87	1480	−3	−3	−4	−10	+1	+4	−8	−31	−3	−16	−33	−132	424	158	170	96	173	129	122	600	437
15	81	AO	1492	64	1547	80	1472	104	1397	−6	−10	−2	+5	−10	−22	−14	−48	0	+13	+19	+71	187	75	94	18	69	56	62	232	208
16	85	BF	1473	80	1474	104	1360	131	1237	+5	+16	+27	+92	+25	+77	+23	+82	+18	+68	+10	+20	244	103	97	44	74	105	65	294	383
17	90	TG	1463	54	1539	83	1448	129	1301	−3	0	+12	+37	+2	+20	−15	−46	+19	+74	+31	+148	291	110	128	53	89	124	78	315	414
18	93	ZM	1456	30	1720	51	1582	98	1427	−1	+7	−12	−30	−11	−28	−13	−39	−36	−135	−57	−207	508	179	213	116	248	139	121	901	543
19	97	GH	1443	10	1872	40	1657	97	1430	−1	0	−20	−57	−25	−64	−24	−75	−26	−86	−53	−190	470	158	197	115	233	125	112	781	499
20	104	GA	1419	70	1529	96	1395	118	1304	+8	+33	+4	+16	−5	−11	−11	−33	−16	−42	−13	−47	234	103	78	53	82	94	58	285	299
21	106	LR	1411	70	1522	109	1334	134	1216	0	0	−10	−33	−20	−50	−27	−89	+11	+52	+7	+55	197	81	82	34	49	99	49	181	288
22	113	UG	1387	28	1629	67	1494	131	1310	−2	0	−4	−6	+5	+21	+2	+25	−15	−45	−42	−130	425	154	143	128	176	141	108	727	595
23	115	LY	1375	41	1628	75	1482	126	1344	−1	0	+9	+20	−7	−28	+6	+31	+1	+6	−34	−124	236	102	82	52	83	106	47	367	364
24	118	RW	1361	115	1370	156	1117	175	1039	−2	−9	+11	+42	+14	+42	+9	+44	+53	+244	+55	+263	75	29	28	18	23	32	20	73	116
25	120	SD	1358	23	1716	73	1501	129	1305	−3	−4	−10	−26	−9	−34	−8	−23	−14	−40	−2	+26	278	90	116	72	101	108	69	350	372
26	121	CG	1352	34	1701	67	1523	123	1352	+1	0	−10	−30	+1	0	−8	−19	−39	−123	−17	−43	292	115	108	69	118	111	63	465	403
27	123	GM	1349	86	1404	114	1301	151	1203	+2	0	−7	−26	0	−2	+2	+24	+8	+49	+17	+101	161	66	52	43	40	74	47	167	249
28	125	CV	1343	115	1368	132	1227	149	1164	+1	0	−6	−19	−8	−25	−8	−7	+18	+107	+6	+52	76	22	23	31	21	38	17	63	97
29	126	NE	1338	97	1397	130	1221	150	1082	+2	0	+4	+20	+1	+5	+2	+27	−7	+4	−9	+3	130	48	57	25	30	70	30	134	249
30	127	SL	1336	65	1556	95	1381	134	1275	+2	0	−4	−22	+6	+29	+4	+41	−30	−97	−47	−164	204	78	80	46	64	91	49	201	278
31	128	BJ	1324	54	1557	108	1342	167	1137	−9	−35	+13	+63	+11	+53	+20	+81	+10	+80	+36	+178	171	73	71	27	35	97	39	175	352
32	129	ET	1312	40	1641	85	1427	140	1269	+2	0	+2	+4	−4	−28	−16	−59	+4	+21	−13	−28	270	125	102	43	97	117	56	399	423
33	132	MW	1290	48	1585	109	1323	149	1114	0	−20	−5	−49	−3	−34	+11	+35	−5	−25	−34	−141	408	214	128	66	147	150	111	533	565
34	134	MU	1283	32	1628	95	1385	171	1108	+9	+22	+18	+67	+14	+39	+11	+36	+33	+154	+15	+56	193	68	95	30	68	83	42	312	299
35	136	MG	1280	60	1510	88	1404	137	1275	−9	−60	−33	−144	−29	−128	−17	−66	−52	−192	−60	−230	183	72	72	39	80	72	31	291	297
36	139	TD	1272	108	1309	127	1254	150	1203	0	0	−6	−14	−4	−10	−8	−23	−1	+28	+8	+42	80	13	22	45	16	45	19	80	155
37	140	BI	1264	88	1458	116	1293	143	1223	+2	0	−4	−15	−19	−92	−18	−79	−46	−180	−28	−99	74	20	34	20	22	36	16	80	119
38	141	MZ	1258	94	1429	117	1312	152	1213	0	−10	+3	0	−6	−24	+8	+17	−17	−68	−12	−39	178	69	89	20	52	86	40	194	261
39	148	GW	1235	82	1348	117	1292	160	1186	0	0	+3	0	+2	0	+10	+49	+9	+42	−11	−26	93	24	25	44	28	46	19	99	153
40	150	TZ	1226	76	1472	112	1278	155	1123	0	0	−10	−42	−5	−24	0	−3	−13	−35	−18	−62	361	121	149	91	96	166	99	439	604
41	151	SZ	1216	126	1265	142	1194	164	1125	−2	−18	−9	−43	+1	−5	+5	+23	+10	+47	−8	−29	111	62	46	3	25	55	31	104	202
