1	2	AR	2032	1	2160	5	1982	26	1751	+1	+22	+1	+23	+2	+52	0	0	+8	+101	+7	+119	801	295	314	192	418	181	202	1510	874
2	4	BR	1995	1	2194	5	1983	20	1813	−2	−40	−2	−54	−3	−57	+8	+128	−2	−52	+4	+66	750	280	244	226	468	132	150	1631	730
3	15	UY	1861	1	2107	12	1876	44	1635	+6	+70	+9	+73	+9	+57	+14	+112	+8	+103	+7	+56	736	259	306	171	317	245	174	1170	945
4	21	CO	1790	5	1943	58	1528	100	1304	−7	−66	−7	−70	−8	−81	−2	−36	+6	+51	−15	−142	375	118	135	122	131	140	104	445	502
5	28	PY	1757	5	1955	22	1755	43	1617	0	−10	+3	−6	+3	+4	−7	−45	−8	−47	+4	+62	530	144	246	140	195	203	132	724	797
6	34	EC	1728	22	1786	75	1433	117	1184	0	+6	+1	+2	+1	−11	+5	+19	−10	−28	+2	+63	328	108	119	101	83	159	86	361	583
7	48	PE	1651	14	1884	34	1661	73	1486	+4	+29	+4	+20	+3	+28	−4	−29	−17	−67	+16	+99	452	176	155	121	144	200	108	589	673
8	53	CL	1617	9	1889	29	1646	60	1384	+5	+14	+4	+27	+7	+29	+2	+8	−29	−139	−26	−134	559	221	204	134	195	247	117	791	869
9	54	VE	1615	51	1631	97	1330	126	1212	−1	−3	0	+7	+9	+38	+30	+126	+66	+281	+67	+302	214	74	81	59	44	135	35	217	501
10	68	BO	1545	21	1793	59	1479	84	1244	0	+5	−1	0	−2	0	0	+14	−28	−146	−38	−168	320	112	111	97	75	167	78	341	640
