2018	05	29	PE	AA	F	PE	12	36	1881	1720	82	-6	4	16	5	25	6	29	7	31	7	33
2018	05	30	AT	RU	F	AT	40	43	1710	1698	66	-3	7	13	10	20	12	23	13	25	14	26
2018	05	31	LU	SN	F	LU	125	27	1322	1752	13	7	17	3	26	4	30	5	33	5	35	5
2018	06	00	KR	BO	F	KR	25	42	1760	1706	71	-4	6	14	9	21	10	25	11	27	12	28
2018	06	01	CO	EG	F	IT	9	50	1927	1659	82	-6	4	16	5	25	6	29	7	31	7	33
2018	06	01	FR	IT	F	FR	5	10	1989	1906	74	-5	5	15	8	22	9	26	10	28	10	30
2018	06	02	AT	DE	F	AT	40	2	1710	2109	15	7	17	3	25	5	30	5	32	6	34	6
2018	06	02	BE	PT	F	BE	8	4	1928	1995	55	-1	9	11	14	16	16	19	17	21	18	22
2018	06	02	EN	NG	F	EN	7	44	1933	1696	87	-7	3	17	4	26	4	31	5	33	5	35
2018	06	02	GR	IR	F	AT	49	22	1662	1799	31	4	14	6	21	9	24	11	26	12	28	12
2018	06	02	IS	NO	F	IS	21	67	1813	1581	87	-7	3	17	4	26	5	30	5	33	5	35
2018	06	02	MX	AA	F	MX	17	36	1856	1720	80	-6	4	16	6	24	7	28	8	30	8	32
2018	06	03	CR	EI	F	CR	31	47	1745	1674	73	-5	5	15	8	22	10	25	10	27	11	29
2018	06	03	PE	SA	F	AT	12	69	1881	1567	86	-7	3	17	4	26	5	30	5	32	6	34
2018	06	03	ES	CH	F	ES	3	13	2031	1866	82	-6	4	16	5	25	6	29	7	31	7	33
2018	06	05	RU	TR	F	RU	43	39	1698	1712	62	-2	8	12	11	19	13	22	14	23	15	25
2018	06	06	BE	EG	F	BE	8	50	1928	1659	89	-8	2	18	3	27	4	31	4	33	4	36
2018	06	06	CZ	NG	F	AT	38	44	1713	1696	52	0	10	10	14	16	17	18	18	20	19	21
2018	06	06	NO	PA	F	NO	67	48	1581	1671	51	0	10	10	15	15	17	18	18	19	19	21
2018	06	07	EN	CR	F	EN	7	31	1933	1745	84	-7	3	17	5	25	6	29	6	31	6	34
2018	06	07	PT	DZ	F	PT	4	73	1995	1537	96	-9	1	19	1	29	1	34	1	36	2	38
2018	06	07	UY	UZ	F	UY	13	61	1866	1609	89	-8	2	18	3	27	4	31	4	33	5	35
2018	06	08	HR	SN	F	HR	16	27	1857	1752	76	-5	5	15	7	23	8	27	9	29	9	31
2018	06	08	DE	SA	F	DE	2	69	2109	1567	98	-10	0	20	1	29	1	34	1	37	1	39
2018	06	08	IR	LT	F	RU	22	105	1799	1407	91	-8	2	18	3	27	3	32	4	34	4	36
2018	06	08	PL	CL	F	PL	18	15	1843	1860	62	-2	8	12	11	19	13	22	14	23	15	25
2018	06	08	CH	JP	F	CH	13	41	1866	1707	82	-6	4	16	6	24	6	29	7	31	7	33
2018	06	09	DK	MX	F	DK	19	17	1842	1856	62	-2	8	12	11	19	13	22	14	23	15	25
2018	06	09	FR	US	F	FR	5	29	1989	1748	88	-8	2	18	4	26	4	31	5	33	5	35
2018	06	09	IL	AR	F	IL	74	6	1535	1984	12	8	18	2	26	4	31	4	33	4	35	5
2018	06	09	ES	TN	F	RU	3	53	2031	1624	91	-8	2	18	3	27	3	32	3	34	4	36
2018	06	09	SE	PE	F	SE	20	12	1818	1881	55	-1	9	11	13	17	16	19	17	21	18	22
2018	06	11	BE	CR	F	BE	8	31	1928	1745	84	-7	3	17	5	25	6	29	6	31	7	33
2018	06	12	JP	PY	F	AT	41	26	1707	1753	43	1	11	9	17	13	20	15	21	16	23	17
2018	06	12	PL	LT	F	PL	18	105	1843	1407	96	-9	1	19	1	29	2	33	2	36	2	38
2018	06	14	RU	SA	WC	RU	43	69	1698	1567	79	-17	13	47	19	71	22	83	24	89	25	95
2018	06	15	UY	EG	WC	RU	13	50	1866	1659	77	-16	14	46	21	69	24	81	26	86	28	92
