1	13	MX	1894	5	1958	20	1772	48	1495	0	0	−1	+4	+9	+86	−3	0	−5	−8	−4	−5	818	258	222	338	416	213	189	1492	853
2	15	CR	1868	9	1868	34	1692	73	1494	0	0	+1	+22	+14	+142	+28	+191	+26	+167	+19	+153	630	217	223	190	297	186	147	1167	724
3	19	US	1816	9	1891	41	1633	89	1416	0	+3	−4	−31	−6	−34	+9	+59	+2	+34	−4	−36	633	350	209	74	265	233	135	883	868
4	40	PA	1707	28	1755	104	1321	142	1153	−6	−7	−7	−6	−1	+6	−3	+14	+28	+139	+49	+227	420	150	158	112	130	190	100	514	688
5	71	GT	1540	30	1644	64	1489	108	1385	+4	0	+4	−3	+21	+61	+20	+43	+33	+102	−7	−56	505	172	148	185	179	191	135	702	696
6	72	HN	1539	23	1790	59	1501	108	1332	−3	−13	−1	−12	−29	−155	−33	−150	−45	−220	−24	−128	523	169	164	190	215	173	135	792	669
7	73	TT	1526	11	1671	57	1508	113	1308	+6	0	+14	+33	+12	+19	+31	+96	+6	−14	+18	+50	706	296	284	126	321	238	147	1214	883
8	75	JM	1521	38	1703	84	1389	136	1214	+6	0	+8	+10	+4	−6	−8	−56	−23	−105	−26	−137	559	232	208	119	214	215	130	736	742
9	80	SV	1508	31	1610	67	1477	121	1336	+7	0	0	−13	0	−16	−5	−31	+8	+6	+23	+121	542	173	162	207	184	242	116	720	838
10	81	CA	1507	25	1734	46	1600	90	1488	+5	−2	+3	+4	+9	+19	−20	−82	−24	−93	−13	−69	354	113	164	77	122	147	85	383	489
11	103	HT	1446	42	1652	80	1398	129	1265	−2	0	+2	+14	+2	+13	−3	0	+3	+13	−15	−35	455	162	156	137	191	162	102	733	621
12	111	CU	1397	21	1686	76	1453	141	1108	0	0	0	−14	−3	−19	−8	−35	−11	−52	−52	−213	394	87	157	150	155	142	97	570	515
13	138	AG	1272	96	1323	139	1188	179	1060	+1	+3	−4	−20	+3	+4	+4	+4	+5	+27	+31	+156	221	88	79	54	76	100	45	323	361
14	146	DO	1236	140	1271	168	1020	188	912	0	0	+7	+12	−4	−28	−3	−14	+34	+187	+32	+167	112	44	39	29	35	59	18	166	214
15	148	SR	1235	25	1581	78	1408	161	1181	+1	+9	+3	+9	+1	+6	+5	+32	−1	−7	−6	−20	378	149	160	69	163	126	89	721	548
16	156	GY	1222	15	1512	95	1313	181	1057	−1	+1	−2	+1	−27	−88	−23	−88	−19	−42	+18	+128	292	121	119	52	86	149	57	346	532
17	158	BM	1208	87	1424	122	1299	176	1087	+2	+6	−2	+6	−2	+6	+3	+20	+9	+55	+4	+29	152	74	51	27	51	70	31	234	249
18	160	KN	1204	77	1389	131	1188	174	1111	−2	0	0	+18	+6	+54	+7	+54	+11	+67	−17	−42	169	87	48	34	70	66	33	303	253
19	167	VC	1163	52	1551	96	1365	173	1140	−1	−9	−4	−11	+3	+23	−10	−34	−19	−73	−47	−181	264	91	99	74	96	105	63	418	452
20	168	GD	1160	40	1559	88	1416	169	1160	0	−6	−1	−6	−11	−38	−4	−9	−26	−95	−19	−67	216	73	82	61	78	86	52	372	374
21	169	BB	1153	53	1399	112	1263	175	1127	+1	+8	+2	−2	+2	+23	+5	+18	−40	−158	−34	−138	282	134	97	51	88	119	75	357	454
22	172	BZ	1136	139	1171	160	1099	183	1040	0	0	+2	0	−6	−14	−6	−22	+6	+57	+3	+50	64	16	21	27	11	41	12	65	140
23	173	LC	1133	61	1352	118	1259	191	983	0	0	−6	−33	+10	+77	+11	+108	−1	+5	−34	−134	190	65	78	47	64	99	27	280	371
24	176	NI	1104	63	1138	141	999	196	896	0	0	0	−5	−2	−13	0	−13	+1	+24	+8	+76	143	17	55	71	16	117	10	109	477
25	181	CW	1079	27	1612	92	1387	188	1007	0	+14	+5	+23	+6	+72	+7	+69	−11	−59	−22	−111	361	108	133	120	135	134	92	618	610
26	184	PR	1061	82	1125	157	924	200	844	0	0	+1	0	−6	−25	−4	−25	+3	+81	+13	+171	136	48	46	42	23	92	21	124	386
27	193	DM	950	55	1340	120	1226	193	950	0	−2	−1	−2	−7	−66	−8	−67	−7	−40	−10	−81	172	49	68	55	38	100	34	196	367
28	194	AW	949	50	1437	106	1274	195	930	+1	+2	0	+2	0	0	−2	−29	−3	+9	−4	−26	130	54	53	23	25	70	35	178	306
29	197	KY	936	153	1144	175	1047	198	930	0	0	0	0	0	0	−1	0	−9	−41	−21	−147	83	39	21	23	15	53	15	87	207
30	199	BS	932	161	943	186	881	204	836	−1	0	−1	0	−1	0	−2	0	+3	+61	+3	+96	41	12	14	15	9	28	4	41	142
31	212	TC	777	204	832	208	783	213	754	+1	0	−2	0	−1	+11	−1	+11	−7	−50	−4	+12	17	2	8	7	3	13	1	10	58
32	222	VI	678	208	737	215	690	222	658	0	−1	−3	−1	−8	−29	−8	−29	−4	+6	−6	−2	38	11	20	7	3	29	6	19	191
33	228	MS	618	107	622	185	585	233	511	+1	0	−1	0	+1	+34	+1	+34	0	+96	−1	+95	35	6	14	15	4	29	2	29	166
34	229	VG	613	171	932	197	850	230	613	−2	−22	−5	−22	−11	−72	−11	−72	−28	−273	−33	−289	87	27	38	22	16	59	12	75	279
35	233	AI	580	195	593	218	560	233	506	0	+22	−2	+22	−2	+17	−2	+17	−6	+26	−8	+20	54	10	25	19	5	46	3	36	220
