1	7	UY	1920	1	2107	12	1874	44	1635	+7	+64	+11	+106	+9	+77	−2	−63	+10	+94	+7	+75	867	293	371	203	375	280	212	1382	1105
2	24	MX	1765	5	1958	20	1770	48	1495	−1	−39	−11	−113	−16	−152	−12	−101	−13	−93	−11	−91	799	254	217	328	405	209	185	1457	837
3	61	NZ	1583	31	1652	62	1501	100	1349	+1	−6	+3	−6	+7	+12	+9	+17	+1	−1	+11	+54	356	118	156	82	148	144	64	637	553
4	64	JO	1582	42	1673	119	1271	149	1093	+3	+16	+9	+39	+11	+39	−3	−11	+11	+38	0	+15	381	142	123	116	127	150	104	445	484
