1	15	JP	1823	8	1896	65	1454	114	1214	−2	−19	+3	+36	+11	+60	+13	+53	+18	+85	+4	−18	614	232	155	227	277	202	135	1038	751
2	16	KR	1818	15	1843	37	1671	79	1446	+1	+12	+15	+81	+15	+72	+22	+91	+21	+96	+6	+11	847	263	203	381	464	170	213	1570	764
3	17	AU	1813	11	1880	37	1643	77	1471	−1	0	+5	+37	+3	+29	+16	+65	+4	+7	−4	−63	453	201	164	88	232	125	96	924	500
4	34	IR	1735	18	1836	41	1637	75	1461	−1	0	+5	+40	+13	+64	+5	+14	+1	+4	−1	+13	500	170	139	191	273	109	118	935	413
5	48	CN	1653	21	1755	44	1611	93	1444	+1	+11	+5	+24	+2	+12	+32	+121	+10	+51	−11	−42	554	183	187	184	287	152	115	1097	574
6	60	IQ	1590	24	1753	48	1621	84	1498	+2	0	+2	0	+16	+33	+22	+60	+5	+15	+1	−1	527	97	166	264	262	122	143	924	475
7	66	SA	1563	30	1729	77	1484	128	1239	+2	0	−17	−92	−24	−125	−20	−121	+3	+4	−30	−146	603	241	103	259	299	164	140	973	638
8	68	UZ	1558	25	1772	63	1578	91	1435	−1	−9	+17	+49	+19	+59	+13	+27	−1	−5	+6	+51	187	58	74	55	84	64	39	363	249
9	72	KW	1549	28	1734	80	1473	137	1182	+2	0	−16	−78	+13	+29	+28	+104	+25	+99	−12	−43	561	193	128	240	244	171	146	921	617
10	73	QA	1547	52	1623	101	1367	160	964	+2	0	+5	+13	+11	+26	+4	+12	−5	−15	−10	−37	444	192	101	151	174	151	119	602	536
11	77	OM	1543	51	1655	142	1110	180	783	−1	0	0	+8	−22	−66	−18	−59	−15	−52	+39	+167	370	150	88	132	126	157	87	475	570
12	81	JO	1526	42	1673	121	1260	149	1093	+2	0	+16	+56	+14	+71	+8	+46	−4	+15	+31	+139	331	116	111	104	104	138	89	365	433
13	85	SY	1517	52	1603	90	1409	122	1261	0	0	−9	−21	−15	−51	−22	−67	−6	+10	+3	+62	419	114	147	158	157	162	100	614	547
14	90	KP	1491	10	1844	52	1621	105	1415	+2	+1	−6	−21	−1	−1	−20	−61	−4	−4	−3	+34	316	39	105	172	135	91	90	510	317
15	95	BH	1461	51	1640	114	1314	151	1084	+2	0	−1	−18	−13	−69	−38	−146	−9	−34	+12	+67	417	125	111	181	136	175	106	508	586
16	96	AE	1460	41	1677	106	1345	162	982	+2	0	−1	−15	+8	+22	+17	+71	−16	−45	−4	+13	460	197	102	161	164	173	123	594	607
17	109	TH	1405	67	1546	111	1304	140	1131	+2	0	+1	0	−9	−39	−16	−59	+14	+82	−36	−107	743	292	141	310	275	295	173	1171	1169
18	118	TM	1360	69	1536	103	1408	132	1282	0	0	+1	+1	−1	+1	+8	+34	−3	+10	−20	−63	108	25	42	41	42	44	22	180	155
19	126	SG	1324	73	1413	126	1243	165	1082	+3	+6	+2	+6	−7	−28	−11	−61	−6	−8	+24	+90	594	232	119	243	179	291	124	803	1092
20	130	YE	1315	116	1373	139	1220	169	1124	0	0	−1	0	+4	+23	+24	+99	+11	+63	+24	+106	181	52	49	80	47	103	31	213	395
21	132	ID	1294	41	1599	94	1374	162	1096	+1	0	+2	0	+9	+36	+4	+22	−2	−1	−13	−66	624	171	147	306	239	268	117	1072	1016
22	134	TJ	1288	74	1503	109	1382	146	1242	+2	0	+5	+14	+2	+15	+1	+14	−16	−52	−39	−148	89	17	38	34	35	37	17	140	138
23	140	MY	1258	60	1543	113	1308	171	1138	+4	+6	+6	+16	+20	+79	+29	+119	+15	+54	−5	−24	737	293	168	276	283	283	171	1214	1073
24	145	VN	1245	57	1512	117	1292	176	1092	0	0	0	0	−25	−100	−24	−109	+12	+47	−4	−15	372	102	80	190	146	154	72	668	603
25	153	LB	1221	72	1416	110	1297	153	1211	−4	0	−3	0	−2	0	−16	−45	−41	−137	−45	−171	230	90	67	73	61	107	62	289	382
26	154	IN	1220	30	1628	105	1342	180	1053	−2	0	−2	+5	−11	−25	−9	−25	+13	+77	+15	+91	426	102	113	211	152	191	83	608	756
27	157	HK	1205	57	1517	113	1311	165	1148	−3	−2	−6	−12	−1	−1	+1	+17	−5	−13	+4	+32	380	121	106	153	138	171	71	647	667
28	161	PS	1188	58	1295	120	1234	167	1156	−2	0	+4	+29	−3	+3	0	+9	−12	−36	−15	−58	128	5	45	78	22	74	32	144	249
29	169	MV	1134	169	1140	189	844	208	726	0	−6	+5	+18	+6	+11	+7	+50	+13	+106	+26	+233	120	27	44	49	30	68	22	131	310
30	174	KG	1119	139	1237	158	1185	174	1114	0	0	−5	−23	−4	−23	−9	−36	−16	−78	−12	−48	78	9	30	39	19	50	9	75	150
31	182	MM	1028	34	1686	118	1288	182	1028	0	−4	−12	−98	−17	−136	−25	−162	−11	−84	−11	−78	399	50	86	263	176	152	71	723	629
32	187	PH	992	48	1255	139	1011	218	678	0	0	+4	+50	+19	+171	+18	+176	+27	+297	+23	+284	213	41	62	110	30	163	20	157	758
33	189	NP	960	161	972	186	874	208	727	0	−4	−1	−2	0	−2	+5	+32	+12	+120	+11	+78	171	42	41	88	40	107	24	153	462
34	192	BD	936	150	1136	173	1016	197	914	0	0	0	0	0	0	+3	+10	−8	−82	−6	−77	202	43	49	110	55	107	40	192	381
35	195	PK	913	66	1461	139	1159	207	782	+1	0	+4	+22	+4	+22	+5	+31	+1	+14	+11	+131	223	51	69	103	51	132	40	228	526
36	196	LK	910	109	1027	168	938	204	800	−2	−21	−2	−21	−3	−21	−4	−29	−5	−34	−4	+7	198	47	55	96	39	125	34	192	526
37	200	TW	890	15	1765	129	1241	200	890	−1	0	−4	−32	−4	−33	−11	−58	−6	−33	−13	−113	233	49	72	112	64	130	39	328	555
38	204	LA	844	141	1014	175	936	204	844	0	0	−1	−20	−2	−27	−3	−27	−5	−34	−7	−45	124	9	34	81	22	86	16	116	454
39	206	AF	828	82	913	161	877	210	779	+1	+18	+4	+49	+3	+48	0	+16	−1	+14	−4	−43	60	6	20	34	7	42	11	41	172
40	208	MN	806	141	897	179	874	209	748	0	0	0	+12	−1	+12	0	+12	−1	+26	−3	−1	40	4	14	22	8	28	4	36	158
41	210	KH	776	95	1378	145	1124	210	761	0	0	−3	−25	0	+1	−1	+1	−4	−37	−11	−107	190	26	50	114	38	122	30	212	516
42	219	MO	681	90	1123	158	1027	220	658	0	0	+1	+10	−3	−18	−4	−18	−15	−144	−27	−222	110	40	34	36	16	87	7	92	369
43	229	TL	531	214	694	221	615	229	531	0	0	0	0	−3	−32	−4	−32	−10	−128	−	−	20	0	7	13	0	19	1	19	82
